,URL,Description,Description_Entity,Description_Salience
57,https://www.uselessthingstobuy.com/product/dad-coloring-book/,check dad color book don't grab book kid gel pen hide garag drink beer you'r feel stress reliev magic color book happi color product detail print singlesid bright white paper premium matt cover finish sooth seamless pattern revers page perfect color medium high qualiti 60 pound paper stock larg format 85″ wide x 110″ tall page premium color book adult uniqu entertain littl bit sassi use stress relief relax medit laughter,"['dad color book', 'stress', 'book kid gel pen', ""beer you'r"", 'color', 'paper', 'matt cover finish', 'color book happi color product detail print', 'color book', 'uniqu', 'stress relief relax medit laughter', 'paper stock larg format', '85', '110', '60']","[0.28007254004478455, 0.1017649918794632, 0.09005812555551529, 0.09005812555551529, 0.08066578954458237, 0.07087105512619019, 0.06257234513759613, 0.06183542311191559, 0.05815218761563301, 0.053618621081113815, 0.03086506575345993, 0.019465729594230652, 0.0, 0.0, 0.0]"
58,https://www.uselessthingstobuy.com/product/im-a-cool-mom-mean-girl-mug/,celebr best movi ever i'm cool mom mean girl mug i'm like regular mom i'm cool mom mug 11 oz capac made durabl white ceram make perfect mother day gift mom absolut thrill receiv mug come readi gift cool mug cool mom arriv sturdi box readi wrap gift plus it premium qualiti mug never fade peel dishwash microwav safe,"['capac', 'mom', 'movi', 'mom', 'girl mug', 'mug', 'mom', 'gift mom', 'ceram', 'box readi wrap gift', 'qualiti mug', 'peel dishwash', 'mom', 'mug', '11']","[0.4253457188606262, 0.13765090703964233, 0.10059470683336258, 0.05645985156297684, 0.05341459438204765, 0.0442480593919754, 0.03872141242027283, 0.03605414554476738, 0.02785889431834221, 0.024121925234794617, 0.018226677551865578, 0.013649367727339268, 0.012168318033218384, 0.01148541271686554, 0.0]"
59,https://www.uselessthingstobuy.com/product/the-worlds-okayest-mom-tote-bag/,introduc world okayest mom tote bag sick see mom claim best hilari mother day gift tote bag come two size small measur 15″x15″ 265″ sturdi reinforc fabric handl medium featur full side bottom support gusset measur 15″x18″x6″ 22″ reinforc fabric handl make shop tote new favorit groceri bag librari tote beach tote bag also great gift young old occas machin wash cold insid like color tumbl dri low easi conveni care import offer 100 money back guarante buy confid satisfact promis returnsexchang made easi,"['mom tote bag', 'mom', 'world', 'fabric handl medium', 'tote bag', 'bag', 'gusset', 'fabric handl', 'favorit', 'insid', 'color tumbl', 'care import', 'promis', 'money', 'returnsexchang', 'librari tote beach tote bag', 'gift', '265', '22', '100', '15', 'two', '15']","[0.1789904087781906, 0.1618673950433731, 0.13791070878505707, 0.10286715626716614, 0.09474742412567139, 0.046888746321201324, 0.0383506678044796, 0.03723706677556038, 0.03526141494512558, 0.026726271957159042, 0.026726271957159042, 0.026726271957159042, 0.018804915249347687, 0.018804915249347687, 0.018804915249347687, 0.015825549140572548, 0.013459894806146622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
60,https://www.uselessthingstobuy.com/product/three-martini-playdate-book/,introduc three martini playdat book parent first kid sudden take control sure world chang day children suppos seen heard thing gotten littl hand qualiti time grownup author christi mellor hilari person refresh actual quit use advic delight right balanc parent child dozen short wick funni chapter three martini playdat skewer today parent absurd remind us make childrear kick recip help hint illustr highspirit book book parent realli need enjoy,"['martini playdat book parent', 'kid', 'christi mellor hilari', 'children', 'world', 'child', 'person', 'quit use', 'hand', 'thing', 'advic delight', 'childrear kick', 'recip help', 'highspirit book book parent realli', 'parent', 'funni chapter', 'martini playdat skewer', 'three', 'three']","[0.20110540091991425, 0.1993054300546646, 0.09301374107599258, 0.06631064414978027, 0.06173618882894516, 0.048640623688697815, 0.04261498898267746, 0.04261498898267746, 0.04210575670003891, 0.04210575670003891, 0.03643975034356117, 0.029671061784029007, 0.029671061784029007, 0.020863987505435944, 0.017554305493831635, 0.013123157434165478, 0.013123157434165478, 0.0, 0.0]"
61,https://www.uselessthingstobuy.com/product/fifty-shades-of-chicken/,fifti shade chicken parodi cookbook drip thigh sticki chicken finger vanilla chicken chicken lardon baconbound wing spatchcock chicken learningtotrussyou chicken holi hell wing mustardspank chicken fifti chicken recip seduct last book make everi dinner turnon “i want see you'll know everyth it cookbook” say open recip color photo “i want prepar much” isn't get hot till juic run clear littl rest there pull jerk stuf truss fifti prepar promis we'll start slow wine good oil holi crap “i control everyth happen here” say “you leav anytim long stay you'r ingredient” i'll transform raw organ bird something—what someth delici begin adventur miss chicken young freerang raw innoc golden brown ecstasi spoofinacookbook simmer afterglow el jame sensat fifti shade grey trilog like anastasia steel miss chicken find merci domin man case wealthi sexi hungri chef long unbear slow drizzl truss miss chicken discov sheer thrill becom main cours parodi three acts—“th novic bird” easi recip roaster “fall pieces” part perfect weeknight meal “advanc techniques” climax cooking—fifti shade chicken cookbook fifti irresist repertoireboost chicken dish leav hungri memor tip reveal photograph fifti shade chicken domin dinner,"['learningtotrussyou chicken', 'shade chicken parodi cookbook drip thigh sticki chicken finger vanilla chicken chicken', 'wing spatchcock chicken', 'hell wing', 'color photo', 'chicken fifti chicken', 'fifti', 'ingredient', 'chicken', 'book', 'dinner turnon', 'jerk stuf truss', 'organ bird something', 'oil holi crap', 'littl', 'recip seduct', 'bird', 'cookbook', 'thrill', 'pieces', 'weeknight meal', 'acts', 'cours', 'shade chicken cookbook', 'climax cooking', 'photograph', 'someth delici', 'el jame sensat', 'advanc techniques', 'chicken dish leav hungri memor tip', 'fifti shade chicken domin dinner', 'drizzl truss', 'chef', 'chicken discov', 'chicken find merci domin man case', 'anastasia', 'three']","[0.12411659210920334, 0.12411659210920334, 0.12411659210920334, 0.07611794024705887, 0.07362951338291168, 0.048879191279411316, 0.03538394346833229, 0.03514014557003975, 0.03090367279946804, 0.02595280297100544, 0.020595548674464226, 0.01998775452375412, 0.018577609211206436, 0.017791850492358208, 0.017576036974787712, 0.015416217036545277, 0.014027830213308334, 0.012455450370907784, 0.01233054418116808, 0.01233054418116808, 0.01233054418116808, 0.01233054418116808, 0.01233054418116808, 0.011573458090424538, 0.011573458090424538, 0.009835781529545784, 0.009682825766503811, 0.009682825766503811, 0.008643397130072117, 0.008643397130072117, 0.008284526877105236, 0.006171031389385462, 0.0054216543212533, 0.0054216543212533, 0.0054216543212533, 0.003206331981346011, 0.0]"
62,https://www.uselessthingstobuy.com/product/parenting-is-easy-book/,introduc parent easi book imagin world pregnant women alway upbeat glow newborn sleep cue toddler love teeth brush teenag gaze ador parent imposs say accord advertis flood web stock photo perfect parent children they'd believ parent piec cake everi signific moment famili life take place spotless white couch sara given real mother real toddler saw pictur radiant new mother cute littl sundress breastfeed newborn middl golf cours final enough launch tumblr visit ten thousand new parent look daili pickmeup better way deal stress strain new parent laughter perfect gift cheer solidar parent easi exploit disconnect preposter photo happen real life make everi reader laugh loud—and feel better we'r joke,"['toddler', 'parent', 'women', 'world', 'book', 'life', 'parent', 'disconnect preposter photo', 'brush teenag', 'accord', 'mother', 'toddler', 'flood web stock photo', 'solidar parent', 'mother', 'couch', 'parent piec cake', 'sundress', 'launch', 'golf', 'gift', 'parent laughter', 'children', 'life', 'parent imposs', 'joke', 'reader', 'parent', 'deal stress', 'ten thousand']","[0.13669461011886597, 0.12151303142309189, 0.09045729041099548, 0.0803813561797142, 0.0803813561797142, 0.03615695983171463, 0.0330401286482811, 0.03244828060269356, 0.03146982938051224, 0.03146982938051224, 0.024579469114542007, 0.024579469114542007, 0.02428363263607025, 0.02327595092356205, 0.022580739110708237, 0.021631179377436638, 0.02137029357254505, 0.01986882835626602, 0.01986882835626602, 0.01986882835626602, 0.015017994679510593, 0.015017994679510593, 0.012972963973879814, 0.011989222839474678, 0.01134198997169733, 0.010539868846535683, 0.010539868846535683, 0.01004202663898468, 0.006618176586925983, 0.0]"
63,https://www.uselessthingstobuy.com/product/adult-achievement-stickers/,introduc adult achiev sticker adult hard deserv recognit job well done adult achiev sticker help commemor adult mileston product includ 16 hilari sticker reward friend special sticker perfect white eleph gift christma present housewarm gift birthday present hostess gift bachelorett parti bring smile someon face,"['achiev sticker adult', 'job', 'sticker', 'mileston product', 'adult achiev sticker help', 'sticker reward friend', 'gift', 'hostess', 'bachelorett parti', 'face', 'smile', 'gift', '16']","[0.33582571148872375, 0.09951979666948318, 0.0914948433637619, 0.0750284269452095, 0.07414480298757553, 0.06904947757720947, 0.06507949531078339, 0.05247199535369873, 0.03931296989321709, 0.03700928017497063, 0.03200724348425865, 0.02905595675110817, 0.0]"
64,https://www.uselessthingstobuy.com/product/the-hunk-pool-float/,introduc hunk pool float fabul float pool hunk keep cool relax musc arm sturdi rubber ring inflat 27 x 24feet ultim pool buddi he'll even hold cocktail lie back admir view npw toy gift surpris delight make laugh,"['hunk pool float fabul float pool hunk', 'pool buddi', 'sturdi rubber ring', 'toy gift', 'delight', 'cocktail', 'laugh', '27', '24']","[0.2573085129261017, 0.17677456140518188, 0.17472223937511444, 0.1349012702703476, 0.09552391618490219, 0.08473050594329834, 0.07603899389505386, 0.0, 0.0]"
65,https://www.uselessthingstobuy.com/product/bow-tie-pasta-necklace/,bow tie pasta necklac great mom foodi step noodl necklac game one foodi jewelri perfect gift food lover anyon love cook eat love food delicaci invit share wear love food farfall pendant come attach 18inch sterl silver 1mm cabl chain 925 sterl silver rhodiumpl discourag tarnish farfall measur almost 58 inch wide 34 inch tall delicaci jewelri uniqu person gift purchas come card explain ingredi symbol farfall bring passion happi creativ renew give back bake money donat purchas provid 40 meal help fight hunger,"['bow tie pasta', 'game', 'mom foodi step', 'noodl necklac', 'gift food lover', 'love cook', 'love food', 'love food farfall pendant', 'cabl chain', 'invit share', 'farfall', 'ingredi symbol', 'passion happi', 'creativ', 'hunger', 'donat purchas', 'meal help', 'bake money', 'person gift purchas', 'card', '58', '18', '34', '40', 'one', '925', '1']","[0.1337488293647766, 0.1337488293647766, 0.1337488293647766, 0.09249092638492584, 0.07069408148527145, 0.05331362038850784, 0.051174767315387726, 0.047317344695329666, 0.036780018359422684, 0.036339953541755676, 0.033814527094364166, 0.02559848502278328, 0.02559848502278328, 0.02323104999959469, 0.020573247224092484, 0.020459009334445, 0.017995502799749374, 0.017995502799749374, 0.016837723553180695, 0.008539247326552868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
66,https://www.uselessthingstobuy.com/product/crazy-cat-lady-box-action-figure/,introduc crazi cat ladi box action figur move barbi crazi cat ladi add humor work cubicl make sweet gift person whose passion cat high end catlik spectrum rais humor quotient boost day smile ratio charm children cowork show care celebr love cat purchas big cat rescu enjoy cat menageri without shed hairbal cat food scatter couch safe shred litter box clean simpl,"['cat', 'gift person', 'ladi box action figur', 'cat', 'passion cat', 'humor work cubicl', 'ladi', 'rais humor', 'spectrum', 'show care', 'children', 'cat menageri', 'litter box', 'cat food scatter couch', 'simpl', 'cat', 'cat']","[0.20397545397281647, 0.13944728672504425, 0.13760313391685486, 0.08426328003406525, 0.05788020044565201, 0.05517201870679855, 0.0493055135011673, 0.043238960206508636, 0.03810807690024376, 0.035033904016017914, 0.035033904016017914, 0.025909768417477608, 0.02122306078672409, 0.01867092028260231, 0.01867092028260231, 0.018231801688671112, 0.018231801688671112]"
67,https://www.uselessthingstobuy.com/product/motion-sensor-purse-light/,motion sensor purs light god send serious get find anyth purs easili – studi show averag woman spend 76 day life search bag valuabl time soi mini handbag light help put better use stop search start find activ light move hand – simpli put approach hand light tap make soi mini light proxim sensor util energi field hand activ light without need button switch auto turnoff buttonsswitch – soi mini lit light remain 10 second turn automat sensordriven technolog make switch button cell phone light obsolet wave hand turn back mini size fit smallest handbag – design addit origin soi smaller size use mini light purs clutch carryon tote toiletri bag makeup bag etc it also use camp car trunk also use bed travel light – save batteri cell phone instead use flashlight function leav soi mini bedsid lamp nightlight it small lightweight take anywher travel,"['motion sensor purs', 'god', 'purs', 'woman', 'easili', 'soi', 'life search bag', 'use stop search start find', 'need button switch auto turnoff buttonsswitch', 'light', 'move hand', 'light', 'handbag light help', 'soi', 'switch button cell phone light', 'lamp nightlight', 'bed travel light', 'sensor util energi field hand activ', 'approach hand light tap', 'toiletri bag makeup bag', 'camp car trunk', 'soi', 'cell phone', 'anywher travel', 'flashlight function', 'size', 'light purs', 'addit origin', 'carryon tote', 'handbag', '10', '76']","[0.0980534628033638, 0.08673731237649918, 0.08673731237649918, 0.08673731237649918, 0.05235763266682625, 0.04775669798254967, 0.04208854213356972, 0.03846992924809456, 0.03556465730071068, 0.03452940285205841, 0.034115374088287354, 0.034115374088287354, 0.0338808074593544, 0.03250422701239586, 0.03173140436410904, 0.02867305837571621, 0.024016110226511955, 0.02327771857380867, 0.0229966938495636, 0.02012326568365097, 0.016156168654561043, 0.016070453450083733, 0.012896034866571426, 0.012896034866571426, 0.011336292140185833, 0.008099033497273922, 0.008099033497273922, 0.00711696594953537, 0.00711696594953537, 0.005746722221374512, 0.0, 0.0]"
